X,Y,record_id,street_num,street_dir,street_name,street_type,date_status,description,owner_name,contractor_name,contractor_business_name,contractor_address,task,status,parcel_id,lon,lat,ObjectId
-83.126021,42.377415,DEM2021-02656,4002,,HUMPHREY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14003791,-83.126021,42.377415,6573
-83.125573,42.376372,DEM2021-02657,4015,,LAWRENCE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14003692,-83.125573,42.376372,6574
-83.125478,42.376408,DEM2021-02658,4011,,LAWRENCE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14003691,-83.125478,42.376408,6575
-83.153473,42.392917,DEM2021-02659,14275,,NORTHLAWN,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","DIVERSIFIED INVESTMENT ASSO., LLC",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16032401,-83.153473,42.392917,6576
-83.103148,42.384988,DEM2021-02660,1659,,LAWRENCE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","ROUEL, SONNY SARGON",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6002959,-83.103148,42.384988,6577
-83.172762,42.411146,DEM2021-02661,16214,,SORRENTO,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","ACP ROADMASTER, LLC",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22023638,-83.172762,42.411146,6578
-83.235931,42.336087,DEM2021-02662,6314,,VAUGHAN,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","NEAL, LINDA",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22097247,-83.235931,42.336087,6579
-83.189732,42.391787,DEM2021-02663,14255,,MARLOWE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","JOHNSON, J L & M",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22041339,-83.189732,42.391787,6580
-83.121067,42.394199,DEM2021-02664,2485,,CLEMENTS,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,10004238,-83.121067,42.394199,6581
-83.127676,42.356322,DEM2021-02665,5362,,VANCOUVER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16002863,-83.127676,42.356322,6582
-83.125078,42.357285,DEM2021-02666,5206,,VANCOUVER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16002889,-83.125078,42.357285,6583
-83.126526,42.356296,DEM2021-02667,5309,,VANCOUVER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16002806,-83.126526,42.356296,6584
-83.125127,42.356816,DEM2021-02668,5227,,VANCOUVER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16002792,-83.125127,42.356816,6585
-83.144088,42.373529,DEM2021-02669,7436,,BURLINGAME,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16005448,-83.144088,42.373529,6586
,,DEM2021-02670,5643,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6587
,,DEM2021-02671,5649,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6588
,,DEM2021-02672,5663,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6589
,,DEM2021-02673,5675,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6590
-83.153446,42.392733,DEM2021-02674,14263,,NORTHLAWN,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16032403,-83.153446,42.392733,6591
-83.146393,42.343729,DEM2021-02675,7729,,HOLMES,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,18004108,-83.146393,42.343729,6592
-83.161392,42.392438,DEM2021-02676,14254,,ILENE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16040119,-83.161392,42.392438,6593
-83.161393,42.392342,DEM2021-02677,14244,,ILENE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16040118,-83.161393,42.392342,6594
,,DEM2021-02678,6083,,STANFORD,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6595
,,DEM2021-02679,6064,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6596
,,DEM2021-02680,5734,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6597
,,DEM2021-02681,5700,,30TH,STREET,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6598
-83.117423,42.347505,DEM2021-02682,5794,,WOODROW,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16011292,-83.117423,42.347505,6599
-83.117405,42.347414,DEM2021-02683,5786,,WOODROW,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16011291,-83.117405,42.347414,6600
-83.188615,42.384997,DEM2021-02684,13265,,HUBBELL,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22040121,-83.188615,42.384997,6601
-82.981345,42.38167,DEM2021-02685,4028,,BENITEAU,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","MCCLURE, CLEADY JR",,DMC CONSULTANTS INC,13500 FOLEY,Permit Issuance,Issued,21043271,-82.981345,42.38167,6602
-83.164,42.384416,DEM2021-02686,13160,,MENDOTA,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16042778,-83.164,42.384416,6603
-83.109555,42.392245,DEM2021-02687,1690,,FULLERTON,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6003530,-83.109555,42.392245,6604
-83.200717,42.367546,DEM2021-02688,9654,,FORRER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22053727,-83.200717,42.367546,6605
-83.201177,42.366972,DEM2021-02689,9611,,FORRER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22054702,-83.201177,42.366972,6606
-83.125506,42.371188,DEM2021-02690,9651,,OTSEGO,,2021/12/07 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,14007264,-83.125506,42.371188,6607
,,DEM2021-02691,19455,,ASBURY PARK,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6608
-83.123447,42.370886,DEM2021-02692,9384,,PETOSKEY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",FANNIE MAE,,"RICKMAN ENTERPRISE GROUP, LLC",15533 Wodrow Wilson,Permit Issuance,Issued,14006974,-83.123447,42.370886,6609
-83.122737,42.34288,DEM2021-02694,5609,,CAMPBELL,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","HOWARD, JAMES A",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16014598,-83.122737,42.34288,6610
-83.104178,42.44234,DEM2021-02695,20117,,DERBY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,-83.104178,42.44234,6611
-83.125836,42.372537,DEM2021-02696,9746,,OTSEGO,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14007190,-83.125836,42.372537,6612
-83.124869,42.371146,DEM2021-02697,9632,,OTSEGO,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14007171,-83.124869,42.371146,6613
-83.124741,42.370918,DEM2021-02698,9614,,OTSEGO,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14007168,-83.124741,42.370918,6614
-83.100671,42.438309,DEM2021-02699,19675,,KEATING,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,9024024,-83.100671,42.438309,6615
-83.113441,42.365464,DEM2021-02700,3339,,PINGREE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,12002097,-83.113441,42.365464,6616
-83.122448,42.370427,DEM2021-02701,9331,,QUINCY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,14006811,-83.122448,42.370427,6617
-83.263261,42.416306,DEM2021-02702,22439,,SANTA MARIA,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","RICHMOND, EDWIN DWAYNE",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22014234,-83.263261,42.416306,6618
-83.122823,42.379691,DEM2021-02703,3339,,WEBB,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,12003443,-83.122823,42.379691,6619
-83.177939,42.404811,DEM2021-02704,15458,,HARTWELL,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","ARMSTRONG, RETA R",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22028694,-83.177939,42.404811,6620
-83.112002,42.392413,DEM2021-02705,1964,,LESLIE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,8004227,-83.112002,42.392413,6621
-83.189312,42.392566,DEM2021-02706,14310,,MARLOWE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","JENKINS, RUBY M",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22040689,-83.189312,42.392566,6622
,,DEM2021-02707,16741,,WEST PARKWAY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6623
-83.047281,42.447031,DEM2021-02708,20554,,CALDWELL,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,13014365,-83.047281,42.447031,6624
-83.156413,42.407725,DEM2021-02709,15796,,Wisconsin,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16034732,-83.156413,42.407725,6625
-83.214489,42.438596,DEM2021-02710,19954,,LINDSAY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","LAIN, MARY B",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22066986,-83.214489,42.438596,6626
-83.119213,42.413286,DEM2021-02711,1923,,GENEVA,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,8005460,-83.119213,42.413286,6627
-83.09293,42.43382,DEM2021-02712,19185,,HAWTHORNE,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SC ENVIRONMENTAL/NICHOLAS KOSTER,1234 WASHINGTON BLVD,Permit Issuance,Issued,9021806,-83.09293,42.43382,6628
,,DEM2021-02713,14005,,ALMA,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,RDC CONSTRUCTION SERVICES LLC,26400 W EIGHT MILE RD,Permit Issuance,Issued,,,,6629
-82.998515,42.388733,DEM2021-02714,5453,,BEWICK,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","SALLEE, MAMIE L",,RDC CONSTRUCTION SERVICES LLC,26400 W EIGHT MILE RD,Permit Issuance,Issued,21037381,-82.998515,42.388733,6630
-82.961906,42.382107,DEM2021-02715,3425,,GRAY,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,RDC CONSTRUCTION SERVICES LLC,26400 W EIGHT MILE RD,Permit Issuance,Issued,21048717,-82.961906,42.382107,6631
-83.187506,42.382411,DEM2021-02716,12761,,STRATHMOOR,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","THOMPSON, GEORGIA",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22038518,-83.187506,42.382411,6632
-83.130287,42.306691,DEM2021-02717,8449,,GARTNER,,2021/10/26 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","NELSON, CHRISIE LYNN",,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,,-83.130287,42.306691,6633
-83.117825,42.384175,DEM2021-02718,2680,,ELMHURST,,2021/10/28 00:00:00+00,"WRECK AND REMOVE per CODE. - SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL EXECUTIVE ORDERS.",DETROIT LAND BANK AUTHORITY,,DIRECT CONSTRUCTION SERVICES,5741 Roosevelt,Permit Issuance,Issued,10003340,-83.117825,42.384175,6634
-83.188695,42.386528,DEM2021-02719,13377,,HUBBELL,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22040107,-83.188695,42.386528,6635
-83.126707,42.380135,DEM2021-02720,3801,,ELMHURST,,2021/11/09 00:00:00+00,"WRECK AND REMOVE per MICHIGAN BUILDING CODE. - SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL EXECUTIVE ORDERS.","GAL, LLC",,DIRECT CONSTRUCTION SERVICES,5741 Roosevelt,Permit Issuance,Issued,14004090,-83.126707,42.380135,6636
-83.171198,42.401329,DEM2021-02721,15090,,STEEL,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",SHANNON GLOBAL ENTERPRISES LLC,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22022325,-83.171198,42.401329,6637
-83.194947,42.394239,DEM2021-02722,14439,,SUSSEX,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22046797,-83.194947,42.394239,6638
-83.140438,42.346566,DEM2021-02723,7312,,BURNETTE,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,18013192,-83.140438,42.346566,6639
-83.211066,42.435041,DEM2021-02724,19481,,FERGUSON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","TALTON, ALMANDA",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,-83.211066,42.435041,6640
-83.194305,42.382126,DEM2021-02725,12750,,SUSSEX,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",TRADIN PLACES LLC,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22046077,-83.194305,42.382126,6641
-83.113266,42.397595,DEM2021-02726,1688,,CLEMENTS,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","WALKER, VIRGINIA",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6003939,-83.113266,42.397595,6642
-83.210538,42.43447,DEM2021-02727,19436,,FERGUSON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22063437,-83.210538,42.43447,6643
-83.210549,42.434796,DEM2021-02728,19460,,FERGUSON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22063441,-83.210549,42.434796,6644
-83.210619,42.436811,DEM2021-02729,19782,,FERGUSON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,-83.210619,42.436811,6645
-83.211091,42.435152,DEM2021-02730,19487,,FERGUSON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22063594,-83.211091,42.435152,6646
,,DEM2021-02731,3752,,BROWN,PLACE,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","WESTON, RHONDA",,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,,,,6647
-83.231222,42.374406,DEM2021-02732,12010,,WESTWOOD,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,22089417.019,-83.231222,42.374406,6648
-83.108541,42.392223,DEM2021-02733,1643,,FULLERTON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6003511,-83.108541,42.392223,6649
-83.108859,42.392508,DEM2021-02734,1646,,FULLERTON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6003537,-83.108859,42.392508,6650
-83.109116,42.391974,DEM2021-02735,1679,,FULLERTON,,2021/10/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6003517,-83.109116,42.391974,6651
